,Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,USDC-USD,XRP-USD,LUNA1-USD,ADA-USD,SOL-USD,HEX-USD,AVAX-USD,DOT-USD,BUSD-USD,DOGE-USD,UST-USD,MATIC-USD,WBTC-USD,CRO-USD,DAI-USD,ATOM-USD,LTC-USD,NEAR-USD,LINK-USD,UNI1-USD
12,2020-12-07,19191.630859375,591.8433837890625,1.0005710124969482,29.378135681152344,1.0000079870224,0.6089339852333069,0.508309006690979,0.1541299968957901,1.8311729431152344,0.0035049999132752,3.392122983932495,5.060319900512695,1.000100016593933,0.0033420000690966,1.0002139806747437,0.0191990006715059,19176.626953125,0.0641840025782585,1.0045130252838137,5.095839023590088,83.62406158447266,1.011502027511597,13.08094882965088,3.764540910720825
13,2020-12-08,18321.14453125,554.8277587890625,0.999705970287323,27.636306762695312,1.0001020431518557,0.5588359832763672,0.4727019965648651,0.1409280002117157,1.6653519868850708,0.0032659999560564,3.1125550270080566,4.733346939086914,1.0,0.0031789999920874,0.9994530081748962,0.0176049992442131,18327.369140625,0.0604260005056858,1.0049209594726562,4.733816146850586,76.7486572265625,0.9315829873085022,12.145713806152344,3.284986019134521
14,2020-12-09,18553.916015625,573.4791259765625,1.000383973121643,28.129304885864254,1.0007890462875366,0.5835899710655212,0.492121011018753,0.1481650024652481,1.6623040437698364,0.0037040000315755,3.2619690895080566,4.861896991729736,1.000100016593933,0.0031580000650137,0.9994540214538574,0.0180929992347955,18531.146484375,0.0603859983384609,1.00422203540802,4.805366039276123,77.41098022460938,0.9974629878997804,12.633390426635742,3.355417013168335
15,2020-12-10,18264.9921875,559.6785278320312,1.0002529621124268,27.696189880371094,1.0000460147857666,0.572953999042511,0.4755440056324005,0.1419939994812011,1.5741510391235352,0.0039550000801682,3.1526899337768555,4.797595977783203,1.0,0.0031049998942762,1.000507950782776,0.0177710000425577,18250.66015625,0.0591810010373592,1.0041199922561646,4.659645080566406,74.82955932617188,0.9557679891586304,11.922199249267578,3.24360990524292
16,2020-12-11,18058.904296875,545.79736328125,1.000458002090454,27.361003875732425,0.9999930262565612,0.5464829802513123,0.4641160070896148,0.1394490003585815,1.4445849657058716,0.0039519998244941,3.235805988311768,4.621051788330078,1.0002000331878662,0.00307899992913,0.9986039996147156,0.0174979995936155,18054.935546875,0.0585739985108375,1.0028879642486572,4.710151195526123,72.08733367919922,0.8720510005950928,11.66010570526123,2.972109079360962
17,2020-12-12,18803.65625,568.5673217773438,1.0004639625549316,28.164451599121094,1.0000009536743164,0.506401002407074,0.4825559854507446,0.144459992647171,1.4909119606018066,0.0046080001629889,3.334230899810791,4.740454196929932,1.0002000331878662,0.0031630001030862,0.9994850158691406,0.0178689993917942,18781.90625,0.0593880005180835,1.0023000240325928,5.069270133972168,76.70689392089844,0.918159008026123,12.20915699005127,3.1225340366363525
18,2020-12-13,19142.3828125,589.6632080078125,0.9999520182609558,29.10169219970703,0.999888002872467,0.51146399974823,0.4797109961509704,0.1539639979600906,1.5654560327529907,0.0048290002159774,3.331057071685791,4.891211986541748,0.9998999834060668,0.0032560001127421,0.9984390139579772,0.0180990006774663,19163.822265625,0.0605789981782436,1.0021790266036987,5.189534187316895,82.00064086914062,0.9516299962997437,12.933703422546388,3.3378219604492188
19,2020-12-14,19246.64453125,586.0111694335938,0.9999319911003112,30.029577255249023,0.9999719858169556,0.4977119863033294,0.4719829857349396,0.1579920053482055,1.5916459560394287,0.0044220001436769,3.140347003936768,4.8980817794799805,1.000300049781799,0.0032309999223798,0.9998840093612672,0.0183840002864599,19278.18359375,0.0607380010187625,1.0015710592269895,5.22381591796875,82.3631591796875,0.9933099746704102,12.827552795410156,3.4852631092071533
20,2020-12-15,19417.076171875,589.3555908203125,1.0009169578552246,29.547283172607425,1.0002319812774658,0.4697099924087524,0.4782240092754364,0.1543049961328506,1.7606710195541382,0.0045130001381039,3.29994797706604,5.249607086181641,1.0002000331878662,0.0032059999648481,0.9993839859962464,0.0194889996200799,19428.90625,0.0616450011730194,1.001574993133545,5.298395156860352,81.40067291259766,1.008167028427124,12.70547103881836,3.331509113311768
21,2020-12-16,21310.59765625,636.1818237304688,0.9999790191650392,30.49019432067871,0.9998660087585448,0.5686280131340027,0.5037909746170044,0.1675889939069748,1.7835979461669922,0.0048239999450743,3.3441619873046875,5.35931396484375,0.9998999834060668,0.0034159999340772,0.9973270297050476,0.0194339994341135,21367.412109375,0.0648730024695396,1.0017850399017334,5.47783088684082,92.78968811035156,1.0460519790649414,13.45108699798584,3.5285511016845703
22,2020-12-17,22805.162109375,642.8689575195312,0.9998379945755004,30.18413352966309,0.9998289942741394,0.5766770243644714,0.4833369851112366,0.1634829938411712,1.6786340475082395,0.005741000175476,3.2092549800872803,5.343967914581299,0.9998999834060668,0.0037299999967217,0.9982270002365112,0.0189580004662275,22818.609375,0.0664549991488456,1.0020910501480105,5.359907150268555,100.9595718383789,0.993628978729248,13.467132568359377,3.6915109157562256
23,2020-12-18,23137.9609375,654.8119506835938,1.0008679628372192,30.9383602142334,0.999897003173828,0.5842800140380859,0.5320159792900085,0.1649879962205886,1.698799967765808,0.0056650000624358,3.4047980308532715,5.367640972137451,1.000100016593933,0.0038580000400543,0.998104989528656,0.0205990001559257,23146.71875,0.0647950023412704,1.002100944519043,5.330060958862305,109.38450622558594,1.004101037979126,13.51119327545166,3.767314910888672
24,2020-12-19,23869.83203125,659.2979125976562,1.0004990100860596,33.296356201171875,0.9999600052833556,0.5791630148887634,0.5376240015029907,0.1647139936685562,1.6686509847640991,0.0055430000647902,3.469613075256348,5.338944911956787,0.9998999834060668,0.0039269998669624,0.9992240071296692,0.0199820008128881,23874.1953125,0.0659400001168251,1.0018160343170166,5.2926788330078125,120.55890655517578,1.0479129552841189,13.492186546325684,3.963892936706543
25,2020-12-20,23477.294921875,638.2908325195312,0.9996430277824402,34.16029739379883,0.9998930096626282,0.5560579895973206,0.4889020025730133,0.1619880050420761,1.5635759830474854,0.0053229997865855,3.311469078063965,5.188476085662842,1.000100016593933,0.0046250000596046,0.997402012348175,0.0192200001329183,23471.998046875,0.066050998866558,1.0007580518722534,5.025793075561523,114.6659927368164,1.0575040578842163,13.070074081420898,3.765688896179199
